"MajorCommandID","pEffectiveComp","pService","pProduct","pRnD","pAir","pVessel","pLand","pMnS","pWnA","pFnC","pEnC","wavOffers","avOffers","lwavOffers","lavOffers","TotalValue","pIDV","fit","lwr","upr"
"ORG-2787",0.203408103299997,0.00051083998892295,0.999489160011077,0,0.611175545467118,0.000505689977990937,0.0266147771244375,0.00350052485093963,0.0124925037469238,0.076150865269536,0.181201099474129,2.80893204834662,6.43434343434343,1.17487791490322,1.71470557991528,4.3063699601701,0.609678969697205,0.423928745487598,0.0992099048600787,0.748647586115117
"ORG-2790",0.62420719002563,0.0212600884839188,0.978739911516081,0,0,0,0,0,0,0.0208081429766869,0.00569088195058638,5.16443372339212,5.74647887323944,1.61873261089782,1.68420442993455,1.1654541358696,0.899385371288845,0.811356920616646,0.511379355049857,1.11133448618343
"ORG-2791",0.61884854360341,0.821808070601561,0.157722660413183,0.0204692689852554,4.45499021445358e-06,0,0.000359743339225802,0,0,0.041040430944161,0.486665773433393,3.98164506873257,4.90657439446367,1.41153454182607,1.51415406952548,0.9403446266648,0.805324263596015,0.567120774721523,0.27425702779163,0.859984521651416
"ORG-2825",0.298409702670684,0.414770411528134,0.446219364797748,0.139010223674119,0.390211489711301,5.51478843235932e-05,0.00186699644324646,0.0351844072651713,0.0466859054691021,0.0489850560665691,0.17512246528681,5.31286465971972,14.7183308494784,1.37666636801521,1.91819858623838,36.6883659610129,0.4866726324542,0.301442505106154,0.000887997740970703,0.601997012471338
"ORG-2834",0.364644330461291,0.501454390158959,0.253437381280156,0.245108228560885,2.14004590663516e-05,3.49472626191803e-06,8.0873988242492e-05,0.466197396121197,0.00775769889877793,0.0850573318108427,0.0574442705719728,3.28268485145829,18.3113879003559,1.31724192156664,1.68457388603027,8.2877714902096,0.0966435377664405,0.414580972551619,0.100754856100806,0.728407089002431
"ORG-2835",0.770570796563337,0.857940626090584,0.129999265329677,0.0120601085797393,0.0694892829977461,0.00198282149982476,0.0133681681204942,3.01522490336339e-05,0.00118117497205931,0.430121264445548,0.16980763209146,6.28993251364902,5.91567695961995,1.74314635206651,1.65994368578235,1.5869724262661,0.590481428210948,0.603917855641709,0.319229929368546,0.888605781914873
"ORG-2836",0.537844585542395,0.866373571546914,0.132057669217564,0.00156875923552225,0.00255514594254706,0.000132725226993878,0.00666588077271298,0,0.00194015840681405,0.653601366725317,0.0794032057975959,4.45328127995899,4.5607476635514,1.49047527708163,1.47397322860901,0.3018896993863,0.478741832489826,0.648326957789606,0.361368216792367,0.935285698786845
"ORG-2837",0.89286906305822,0.776962638370685,0.223037361629315,0,0.0118228660630595,0.000411799104069932,0.00636467859924105,0,0.00135454597588634,0.667490867792721,0.121916024497911,3.58299800142631,15.7901234567901,1.3979991287413,1.45763096865406,0.0250430383238,0.902529079469555,0.710851046262581,0.417786721847239,1.00391537067792
"ORG-2838",0.727033914025181,0.730350071009207,0.269649928990793,0,0.00326932119279977,0,0.001334358078236,0,0.000699810150015916,0.358923047003138,0.260577860299703,5.71933855458315,4.39249146757679,1.73337175297314,1.4856686373659,0.2301033490387,0.459158655669677,0.48151178061515,0.190311131291938,0.772712429938361
"ORG-2839",0.798475536594964,0.791912857715434,0.106350121959845,0.101737020324721,0.00160073054364193,0,0.00158849834135349,0,0,0.593249672673378,0.0941639983591205,6.07004779452277,4.70909090909091,1.7307925080388,1.5189987561417,0.1538281831718,0.505484983128597,0.678007093535922,0.392396204888626,0.963617982183218
"ORG-2841",0.3389493142453,0.950283710777566,0.0497162892224336,0,0,0,0,0,0,0.00413102555004854,0.045585263672385,1.71451549755457,3.0625,0.914192481539751,1.27006787191144,0.0161342769715,0.996814164657592,0.658517484274017,0.349311689545635,0.967723279002399
"ORG-2842",0.721907272547696,0.632177612496163,0.367822387503837,0,0.0498627436810776,0.00135380784776303,0.0100209808193659,0,0.000783508260028833,0.511909575042852,0.229461634359585,5.78461777232676,6.02654867256637,1.67431834405389,1.65003902242097,0.185392327346,0.587412650093416,0.500541931992526,0.20968296307973,0.791400900905321
"ORG-2843",0.692479542877654,0.869548484994787,0.117893763899095,0.0125577511061176,0.131220286412,0.000161303861932926,0.00124254537217153,0,0.000915831238686508,0.374904469974377,0.10305974603195,6.30334673603603,6.33940182054616,1.71752815834926,1.71681649074957,1.3813657181146,0.536727320743522,0.598232161647391,0.310579371952194,0.885884951342587
"ORG-2844",0.682141498915114,0.796859580665475,0.191532679412238,0.0116077399222867,0.00381216385909976,0.000922569516555472,0.00384115286809747,0,0.000740499848294555,0.508539322947682,0.296462732787294,5.7675600984525,6.0013037809648,1.68116370400789,1.65908867097004,1.028146311275,0.698805640443356,0.595465835241697,0.310732851509107,0.880198818974287
"ORG-2845",0.424702413504562,0.927879993785777,0.0721200062142234,0,0.000651074240829373,0,0.00112172793904975,0,0.000839283201826904,0.109666703502313,0.141251912342694,3.24316269238007,4.31428571428571,1.22706592076036,1.45237930853667,0.3798621880606,0.256464089503845,0.708091671434223,0.399736008937452,1.01644733393099
"ORG-2869",0.658721306911106,0.764261465372241,0.233153602780779,0.00258493184697946,0.0148431085199922,0.000361890769152701,0.00997534510390629,1.78894158145084e-05,0.00248489387613959,0.448902701041708,0.144349381120683,6.00975324508113,8.61290322580645,1.65461053302377,1.84970985237236,2.1799943383677,0.581080499153772,0.582200733983613,0.297113580200554,0.867287887766673
"ORG-2871",0.679661151964636,0.450238630559517,0.0356844319979944,0.514076937442488,0,0.00668257234279135,0.00926320756408367,0.535344511909358,-4.59659612006919e-05,0.0345063734985861,0.0616780879915698,3.8317193048918,19.7685950413223,1.37183486350726,1.84180876749211,0.8048340468063,0.565143184035514,0.652074703850505,0.334506017737006,0.969643389964004
"ORG-2872",0.809215250397797,0.940958796787244,0.0493190998060366,0.00972210340671978,3.13111956138266e-05,0.00471833176153045,0.000940359199552959,0.000176465501090701,0.000208741598120138,0.872868171367448,0.062675035495206,6.94478832690382,10.2478197674419,1.7873772557499,1.9416783672857,15.3497320854204,0.474351192086372,0.739242885072098,0.445818752239217,1.03266701790498
"ORG-2875",0.578160421275314,0.761336321393093,0.238609548922329,5.41296845779421e-05,0,0,3.73858932263501e-06,0,7.48205935239866e-05,0.162553566624594,0.0355148128508752,9.30088369031844,10.9105504587156,1.78733075765423,1.85192008540274,1.2820705699505,0.598996118129402,0.628220542307361,0.340639872285364,0.915801212329359
"ORG-2877",0.462615838308065,0.458343103660457,0.481290104072339,0.0603667922672035,0.177028142729369,0.00193785395683902,0.0754648755248374,0.0565899473024752,0.069385796524265,0.163133577539153,0.159687771235196,6.18453066439758,13.9138804457953,1.4641249433835,1.91449653180847,43.5712963095267,0.464073030664502,0.337183654873999,0.0432623999873259,0.631104909760673
"ORG-2878",0.0097028098433206,1,NA,0,0,0,0,0,0,0,0.990297190156679,1.02361615618043,1.33333333333333,0.702722707878744,0.828302216596,-1.44453001e-05,1,NA,NA,NA
"ORG-2880",0.671667312354555,0.873698280674524,0.0496673825455999,0.0766343367798765,5.2914780836436e-05,0,-2.59248221685312e-06,0,0.00119399592091875,0.00578098871117224,0.198808439461645,4.34672291581087,10.0806451612903,1.54591989985045,1.48027272336748,0.7234211245063,0.85396087737872,0.643227322595945,0.349203453060791,0.9372511921311
"ORG-2882",0.545202283329643,0.770202304740496,0.0707927498965186,0.159004945362985,0,4.25041183306028e-05,0.000236631427269694,0,0.0100523385621153,0.0720154152704173,0.177856322882047,16.2318803347832,21.2769607843137,1.53061704080609,1.83371148966694,1.2276259919565,0.713837429124954,0.666688911340796,0.380742108315123,0.95263571436647
"ORG-2936",0.172296033438903,0.128804149346028,0.693313053973205,0.177882796680767,0.74184412509174,2.30559679690886e-05,0.00086181294192293,0.0433138727287443,0.0107350310936206,0.0129811982004708,0.0886052733627873,2.62645460336624,8.27640156453716,1.16535388413858,1.68828354787596,24.492940303647,0.218848461115657,0.179233805400075,-0.16469788834643,0.52316549914658
"ORG-2937",0.330197118556401,0.52715191546945,0.463074405826655,0.00977367870389551,0.203126421680502,0.0382497877298978,0.00785026142885998,0.00125361218526788,0.0299467608675575,0.0951098600132337,0.271259357099995,3.83489178255477,6.97311513734658,1.37176640693284,1.73934705110746,7.0868270330042,0.77440171393601,0.523579753199304,0.222156899926922,0.825002606471687
"ORG-2939",0.830478284004365,0.919734561104281,0.080244378534295,2.10603614238167e-05,8.8114826209011e-05,0.195665507182374,0.0066001509458838,0,2.4484402497869e-05,0.0153013851470855,0.0495009510381176,4.9426916922792,4.30405405405405,1.63078560276904,1.46793715840716,1.6493591914543,0.154835519429472,0.727890168068625,0.410301175664939,1.04547916047231
"ORG-2940",0.79038712487952,0.981362823074757,0.0149128078694737,0.00372436905576923,7.11765968218158e-05,0.00304974592695489,0.00284333055810132,0,0.00121502151455309,0.939702845187194,0.00932300394202589,7.30106917580545,10.2378787878788,1.85679616238892,1.96078040353634,7.2681134229558,0.706997369507252,0.726335718610001,0.432431440936712,1.02023999628329
"ORG-2941",0.348633897814196,0.234520062616707,0.710691345547074,0.0547885918362184,0.00102754839146819,0.637557134060254,0.00260052813260119,0.028516739157182,0.0715290201908177,0.0178818105965485,0.0744378130278347,2.4976181073421,8.56471494607088,1.16858852429206,1.69187546623255,29.7340117761388,0.217777460738162,0.36012823625167,0.0563259850965247,0.663930487406814
"ORG-2942",0.037650523158924,0.238910250797411,0.722941261240792,0.0381484879617968,8.32697910634428e-06,-0.00702388704059777,7.69203903634725e-05,0.702744543512362,0.116735609911911,0.00324233461518596,0.0143364204425505,2.22323378398983,4.9375,1.11944567275782,1.37327964754529,2.3922240881547,0.00527024264722005,0.0932217609844477,-0.243511486730401,0.429955008699296
"ORG-2943",0.640770954328487,0.587154820746351,0.389043218427516,0.0238019608261333,0.00908763336416444,0.00172403067967323,0.10306455160097,-4.49054812372515e-07,0.0106575942118354,0.18227922963635,0.317014894093607,4.58381841259177,6.41565040650407,1.54594855966208,1.64898508509391,2.8877954741764,0.659241950287131,0.53678689756529,0.246872738681345,0.826701056449235
"ORG-2944",0.571452120983119,0.629582039085631,0.270906001223863,0.0995119596905056,0.00173766621861389,0.00302624479522388,0.000151736162360418,0.018495289463037,0.000281267603017675,0.00698447193193579,0.71980649774827,4.11678724903611,11.1142284569138,1.29624719710342,1.81794359816267,5.0753932255894,0.812543753637234,0.513497048280389,0.206153701222211,0.820840395338567
"ORG-2945",0.590546093894285,0.186351898553557,0.071674469423204,0.741973632023239,0.000940892679100179,0.0419636941350924,0.000107236026164524,0.042601674642286,0.000475519668309827,0.0241238736748161,0.0805679630353201,310.668027970716,87.369696969697,3.20840044783657,2.17369435457218,1.2864848653537,0.430053714415902,0.72337645646097,0.431909702690497,1.01484321023144
"ORG-3960",0.845849280510537,0.596980492169571,0.337907982244934,0.0651115255854954,0.00308600949861259,0,0,-8.6038990441939e-06,0,0.000506881447397843,0.0297905244037852,3.57592763786215,7.384,1.36498824272556,1.73469066781124,1.6926080515115,0.892894484755871,0.774116169912049,0.472468943500109,1.07576339632399
"ORG-4383",0.703011602758713,0.727651373606115,0.272747253931629,-0.000398627537744102,0.0437235491490591,0.000365979579067097,0.00791613448344744,0,0.00125549172041335,0.671833762384727,0.111688394118136,5.75881639849641,4.9400479616307,1.63456733600468,1.51770588172259,0.2667660874475,0.498990671011348,0.524016632014866,0.235139845010071,0.81289341901966
"ORG-4404",0.348357829568301,0.841382824968513,0.125709018541891,0.0329081564895955,0.0166684628508989,0,0,0,1.83839341311008e-05,0.0164830509294784,0.166975513989968,3.07267394627351,4.01190476190476,1.26254590337005,1.41690030002226,0.193430861298,0.449084201574085,0.622114349825289,0.334367553028238,0.90986114662234
"ORG-4774",0.433215110813563,0.346604642591314,0.65361990330476,-0.000224545896073878,-8.28049233179802e-05,1.27451035592738e-05,-0.00328283571212749,0,0.00607840612410243,0.110379232889792,0.0723396360088355,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORG-4793",0.0835336442741478,0,1,0,0,0,0,0,0,0,0,1.08430097716183,2.25,0.727194450208128,1.06916652975401,0.058163647745,1,0.819960622033511,0.510121656011296,1.12979958805573
"ORG-4894",0.704056725949661,0.370899885131267,0.0159075781955061,0.613192536673227,0,4.63742927593446e-05,0,0,0.000176195247225422,0.26332481594072,0.00778030053235182,3.95685166578168,8.54589371980676,1.27001887179111,1.85241168752955,2.7331627306862,0.945499669198108,0.753697602099366,0.457436020556739,1.04995918364199
"ORG-4955",0.44264237919973,0.738946619292556,0.261053380707444,0,0,0,0.000881287815815052,0,0,0.0522131290008732,0.748431078945584,2.91675552210523,3.78350515463918,1.23646796814801,1.40029892458811,0.1083473819894,0.868432215819533,0.522918822413443,0.212330686584729,0.833506958242157
"Uncategorized",0.709853990054994,0.734170825896917,0.113575916278958,0.152253257824125,0.01390774614492,0.00289629266885492,0.00114887744877488,0.104694733293361,0.00919852027282895,0.00975788978499288,0.200132917137922,5.17412856505897,22.8271251193887,1.37555387406878,2.06220718552059,31.4844812937254,0.402808815963341,0.608288493848101,0.319583740870745,0.896993246825458
