"ContractingOfficeID","pNoEffComp","pEffComp","pPlatEnC","pPlatFnC","pPlatOther","pPlatLand","pPlatWnA","pPaltMnS","pPlatAir","pPlatVessel","pProducts","pServices","pRnD","pPscEnC","pPscOther","pPscFuels","pPscICT","pPscFRSnC","pPscPAMS","pPscERS","pPscEngines","pPscLnM","pPscMED","pPscMnS","pPscAir","pPscLand","pPscRnD","pPscShips","pPscCloth","pPriceFixed","pPriceTime","pPriceCost","pPriceOther","pFeeNone","pFeeRedermination","pFeeEPA","pFeeFixed","pFeeAward","pFeeIncentive","pFeeEffort","pIDV","pAward","pVehFSS","pVehSAC","pVehBPA","pVehPur","pVehDef","pVehMAC","pVehOIDV","pNoComp1Source","pCompNo Comp. (Unlabeled)","pComp1Offer","pComp2Offers","pComp3or4Offers","pComp5pOffers","pNoCompOther","pNoCompFollowOn","wavOffers","avOffers","lwavOffers","lavOffers","TotalValue","TotalCount","avSize","lavSize","MaxAnnualValue","ExcludeLow","ExcludeHigh"
"SPM7A1",0.405554731389141,0.594445268610859,0.336898096322648,0.0506413345953289,0.165878435982131,0.226562525410855,0.00187380048500005,0.0258144492213331,0.188077526042435,0.00425383194026777,0.998019746647841,0.00179296835463301,0.000187284997525548,0.336898096322648,0.194505433739691,0,0,0,0.00179296835463301,0,0.0560185032232586,0.00168154757164692,0,0.0397824151456105,0.138679087997961,0.220178287028464,0.000187284997525548,0.00401800514387422,0.00625837047468623,1,0,0,0,0.924242092051037,0.0142025496968362,0.0615553582521263,0,0,0,0,0.472024587263131,0.527975412736869,0,0.46377998947499,0,0.463649442222504,0.0643259705143647,0.0079376041985479,0.000306993589593208,0.174332686495618,0.0150827658544929,0.172891794065504,0.439079047943729,0.0543279700853386,0.112220865508895,0.032064870046422,0,2.85067072441052,9.47619047619048,1.19625578069851,2.03237540402836,273541486.567151,12882,21234.3957900288,0.0255132754453408,100332533.410138,FALSE,FALSE
"SPM7A3",0.374972967265266,0.625027032734734,0.17401919129217,0.0305513483587315,0.00897955171365844,0.743283792268951,0.00179965337112879,0.032804318585329,0.00844438858342626,0.000117755826604881,1,0,0,0.17401919129217,0.0186119913357209,4.61807283419206e-05,0,0,0,0,0.00250529390163605,0.00179965337112879,0,0.0536770465936561,0.00844438858342626,0.740820655481114,0,7.559871280619e-05,0,1,0,0,0,1,0,0,0,0,0,0,0.00343439518448501,0.996565604815515,0,0.00343439518448501,0,0.796545820483991,0.200019784331524,0,0,0.128574585346564,0.00309396169870677,0.232703594188747,0.185692896401445,0.129013065542978,0.310712770578262,0.0102091262432974,0,4.72305480040922,11.8478260869565,1.48013297292693,2.26537931989033,97830922.2509495,4404,22214.1058698795,0.0282693186808892,53091347.0715835,FALSE,FALSE
"SPM7A4",0.441800676826021,0.558199323173979,0.378630678732454,0.0951733811800762,0.0256243113154023,0.389999149183658,0.00099263606989731,0.0961248885680041,0.0126822726928958,0.000772682257612926,1,0,0,0.378630678732454,0.0964095141436133,0.00244095367765366,0,0,0,0,0.0056279899070549,0.00099263606989731,0,0.118072113242216,0.0126822726928958,0.384661646459886,0,0.000482195074329996,0,1,0,0,0,1,0,0,0,0,0,0,0.0247455114003418,0.975254488599658,0,0.0247455114003418,0,0.755844395475756,0.219410093123902,0,0,0.0827682878532224,0.000977441440691037,0.313609534976846,0.167752818470211,0.140891670145825,0.250949862123399,0.0430503849898053,0,3.92360734663416,10.7375886524823,1.34551296144912,2.19403332062926,114120202.581126,4932,23138.72720623,0.0341507884883465,48522544.6178022,FALSE,TRUE
"SPM7A5",0.371267912810909,0.628732087189091,0.508119561192054,0.0304048531814407,0.237067803248268,0.161400981210909,0.0203299235277761,0.0148930248226916,0.0231717551534487,0.00461209766341115,1,0,0,0.508119561192054,0.258203778656461,0,0,0,0,0,0.0162765618777619,0.01272827027246,0,0.0317635558512557,0.0231717551534487,0.145755910977742,0,0.00398060601881679,0,1,0,0,0,0.971096396880188,0,0.028884971360736,0,0,1.86317590763575e-05,0,0.161883070970632,0.838116929029369,0,0.161883070970632,0,0.597489672653556,0.240627256375812,0,0,0.0196449301561757,0.00149351774909841,0.274422137226974,0.273182147803074,0.116369279496289,0.24731136109723,0.0675766264711585,0,3.73146523159745,10.4154929577465,1.33158014792661,2.15843095794213,177614419.63893,6969,25486.3566708179,0.0266896571562341,102714419.739696,FALSE,FALSE
"SPM7A6",0.406302799042995,0.593697200957005,0.479737241527055,0.0222137424061955,0.255357607692019,0.215534959841987,0.0139306731149193,0.0027336633786784,0.00469724522598489,0.00579486681316134,1,0,0,0.464813067892058,0.27097964871912,0,0,0,0,0,0.0370260757891181,0.0139306731149193,0,0.00932536475777216,0.00469724522598489,0.193599945631962,0,0.00562797886906562,0,1,0,0,0,1,0,0,0,0,0,0,0.0149594612511264,0.985040538748874,0,0.0149594612511264,0,0.88432864318353,0.100711895565344,0,0,0.0701756301672977,0.000243128126601812,0.335232555182764,0.197817526173079,0.157210991452966,0.237765562420092,0.00155460647719874,0,3.65550689854097,10.9633027522936,1.30509231698181,2.20632850395799,80327191.9123371,3804,21116.5068118657,0.0348237925652491,38450129.0672451,FALSE,TRUE
"SPM7AG",0,1,0.806647631598214,0,0.111098909144154,0.0822534592576323,0,0,0,0,1,0,0,0.806647631598214,0.111098909144154,0,0,0,0,0,0,0,0,0,0,0.0822534592576323,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1.09861228866811,1.09861228866811,61326.7482321248,8,7665.8435290156,1.37799846029299,61326.7482321248,TRUE,TRUE
"SPM7AX",0.751982662405531,0.248017337594469,0.341682732355999,0.019872758617545,0.0895818293563869,0.210755195021897,0,0.0174013695059342,0.319879093263947,0.000827021878290594,1,0,0,0.341682732355999,0.100874504466398,0,0,0,0,0,0.00327827656725467,0,0,0.0259814530134676,0.319879093263947,0.208303940332933,0,0,0,1,0,0,0,0.778852094631771,0,0.221147905368229,0,0,0,0,0.997910312170488,0.00208968782951218,0,0.997910312170488,0,0.00208968782951218,0,0,0,0.489748919188961,0,0.22244425078851,0.22259892014922,0.027725828881689,0.00388411434650617,0.0335979666451133,0,1.6676995228533,3.56,0.940521530073726,1.38099912581638,70569270.0034623,2264,31170.1722630134,0.101767670297065,21221984.1957134,FALSE,TRUE
"SPM7L0",0.718254616765707,0.281745383234293,0.0980961646149167,0.0405314290998544,0.436514853720205,0.365017573828892,0.0541301577624318,0.00127840020136333,0.0011622519065076,0.00326916886582946,1,0,0,0.079276660154628,0.476043412180512,5.47234673593066e-05,0,0,0,0,0.110133146329857,0.0541301577624318,0,0.00141268903570575,0.000785969471828774,0.277242240127465,0,0.000306557508872045,0.000614443961340209,0.999978008566816,0,2.19914331841143e-05,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.124056269654091,0,0.201462083105467,0.106195826241313,0.0751251642890634,0.0985869146750464,0.394573742035018,0,3.02313845346866,10.3631284916201,1.20152384898538,2.21952179230309,161033204.956232,7612,21155.1766889427,0.0309334773642075,55293225.3744117,FALSE,FALSE
"SPM7L1",0.3617639014202,0.6382360985798,0.138162887695399,0.028419823313049,0.0842713741453351,0.494456706619214,0.094327640026084,0.00057293255388532,0.158273302393077,0.00151533325395662,0.999923421937354,7.65780626457826e-05,0,0.0412356009527949,0.111973842972446,1.98956067400725e-05,0,0,2.47055971281745e-05,5.18724655176081e-05,0.179808415273652,0.0939849780300322,0,0.00121245384266148,0.00487729271854244,0.565523163800352,0,0.00110046698743028,0.000187311752703236,0.999973706289149,0,2.62937108515343e-05,0,0.963292703394689,0.0016704010572601,0.0308471226657416,0,0,0.00418977288230917,0,0.755125946067879,0.244874053932121,2.38401507814065e-06,0.735179589976319,0,0.234872068049469,0.011892018607816,0.0161493612456319,0.00190457810568568,0.121036122356655,0.000813927412593552,0.216766248045547,0.267420972835,0.1780698586759,0.193758048941293,0.0221348217330112,0,3.71856575322887,11.9114906832298,1.33693568771702,2.25543489379456,2452525473.32984,93067,26352.2566895875,0.00626655154525604,881860440.238612,FALSE,FALSE
"SPM7L2",0.463283547317332,0.536716452682669,0.0434020201656412,0.010710524844474,0.0512805030917238,0.873839644524751,0.0192379005941691,8.63417728901776e-05,0.00115467076086184,0.000288394245488858,1,0,0,0.0323957991849164,0.0608999853208,0.000293644115410804,0,0,0,0,0.07929223675846,0.0192379005941691,0,0.000544931027519124,0.000363214576810723,0.806698731184807,0,0.000273557237107548,0,1,0,0,0,0.997967632579319,0,0.00203236742068147,0,0,0,0,0.0293484580712521,0.970651541928748,0,0.0118630475482865,0,0.670501400067218,0.30033284586347,0.0173027065210258,0,0.0431774929723893,4.87743308098365e-05,0.3524944323918,0.136978580591059,0.154168825941247,0.250148296366676,0.0629835974060197,0,3.64551654303462,11.6331360946746,1.30581167784149,2.22510299270793,1067294832.02235,32196,33149.9202392331,0.0143539767640771,180145868.185539,FALSE,FALSE
"SPM7L3",0.567066295106048,0.432933704893952,0.0850184044711281,0.0380662062652415,0.0963165917815385,0.771315329073408,0.00302143193401112,0,0.00587102761360309,0.000391008861069697,0.999947969813917,5.20301860828955e-05,0,0.0702492011705654,0.133166555354041,5.09286103182979e-05,0,0,0,5.20301860828955e-05,0.0715637734950739,0.00302143193401112,0,0.000868614581558932,0.00564216306946022,0.714876887988656,0,0.000391008861069697,0.000117404749162275,0.999752981900834,0,0.000247018099165914,0,0.99992610872403,0,7.38912759703171e-05,0,0,0,0,0.00641193847886746,0.993588061521133,0,0.00641193847886746,0,0.72476030424603,0.268827757275102,0,0,0.0562063922604772,9.51086865258598e-05,0.46421287717054,0.144243452034592,0.144862301277725,0.164579095815095,0.025800772755044,0,2.77613115110895,10.2844243792325,1.1380075032691,2.15606419770019,1192332189.38609,25232,47254.7633713575,0.0164429875633233,278080599.485942,FALSE,FALSE
"SPM7L4",0.480309797494689,0.519690202505312,0.0290834741811487,0.00583793407031208,0.0383844868691583,0.216059264838681,0.709202979905769,2.61177201168116e-05,0.000638870669528283,0.000766871745286388,0.999944077340452,5.59226595482064e-05,0,0.0243091613951873,0.04398995771581,0,0,0,0,5.59226595482064e-05,0.0518503251176807,0.709202979905769,0,7.6220818981758e-05,0.000202111157816509,0.169870617748507,0,0.000442703480699972,0,1,0,0,0,0.999168038171815,0,0.000831961828184964,0,0,0,0,0.032778015502932,0.967221984497068,0,0.032778015502932,0,0.696899379659401,0.270322604837667,0,0,0.0671432081385841,0,0.30654814395829,0.161171340552789,0.15035236003874,0.235480712749358,0.0793042345622387,0,3.78510705349813,12.5405982905983,1.32818241051211,2.30378392788548,634926721.51999,22667,28011.061080866,0.0174222423509816,115987346.118107,FALSE,FALSE
"SPM7L5",0.320491284587098,0.679508715412902,0.0016366638181592,0.000954804160660846,0.0125122822499216,0.867228414299325,0.0979483200579866,0,0.00397842546737068,0.0157410899465765,1,0,0,0.00162808011319075,0.013329611792086,0,0,0,0,0,0.795864438706763,0.0979483200579866,0,0.000128319070455147,0,0.090992800949728,0,0.000108429309790226,0,0.999812771524799,0,0.000187228475200991,0,0.999739914004585,0,0.000260085995415235,0,0,0,0,0.0533755940137808,0.946624405986219,0,0.0533755940137808,0,0.669095712836994,0.277528693149225,0,0,0.0524814834827534,0.00102429285954631,0.188223552314587,0.165070015571198,0.168996027141304,0.349607644601328,0.0745969840292834,0,4.68381463308863,10.244019138756,1.52562401044513,2.15880601714029,433014426.207608,17735,24415.8120218555,0.0215621854029268,80622326.5574287,FALSE,FALSE
"SPM7L6",0.7967844890076,0.2032155109924,0.0102692053217957,0.00613454847440662,0.955582071584763,0.0258980062045577,0.00012031702023148,0,0.0019958513942452,0,1,0,0,0.000621705444361913,0.961175206680578,0,0,0,0,0,0.0256578198152353,0.00012031702023148,0,0,0.00190951149719254,0.00997402616380888,0,0,0.000541413378591534,1,0,0,0,1,0,0,0,0,0,0,0.00258183027510921,0.997418169724891,0.00258183027510921,0,0,0.953736387595678,0.0436817821292128,0,0,0.140077361034807,0,0.464432611407597,0.0884934980683448,0.084093874675901,0.0322286602263792,0.190508881116668,0.000165113470303063,1.67282107554906,6.34426229508197,0.90315522917315,1.7969634062508,82295030.4238699,3584,22961.7830423744,0.0265701307816589,35656916.1665967,FALSE,TRUE
"SPM7LA",0.271525650378141,0.728474349621859,0.872920660417799,0.0812230381880965,0.00130721228261905,0.037549184763981,0.00101722983923912,0.000494655862386088,0.00548801864587946,0,1,0,0,0.044959886598648,0.0825302504707155,0,0,0,0,0,0.829458232639548,0.00101722983923912,0,0.000494655862386088,0,0.0415397445894634,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.00351121664629809,0.996488783353702,0.00345822032962809,5.29963166700077e-05,0,0.593047391316643,0.403441392037059,0,0,0.0253622355982642,0,0.214327104402724,0.430718457515558,0.131636269639397,0.167865932607116,0.0300900002369411,0,3.02166679517283,8.86255924170616,1.24426501311443,2.06302345234956,272625469.979896,5261,51820.085531248,0.0503970587283768,114609060.825845,FALSE,FALSE
"SPM7LX",0.174945886423787,0.825054113576213,0.0443149734504205,0.00578309577243391,0.044521769053747,0.47403461435136,0.0599242659007276,0,0.37142128147131,0,1,0,0,0.0089940667593707,0.0501143357198616,0,0,0,0,0,0.0698918399301672,0.0599242659007276,0,9.4520188074106e-05,0.000157693026809858,0.810823278474989,0,0,0,0.999979782361246,0,2.02176387537243e-05,0,0.974820295823392,0.000839515753944558,0.0243401884226635,0,0,0,0,0.974388651642796,0.0256113483572045,0,0.973384008642759,0,0.0256427821637538,0,0,0.000973209193487708,0.00706995617420677,0,0.15327640108343,0.301208537699819,0.420345018070083,0.105945282177631,0.0121548047948305,0,4.83745230646433,8.83173076923077,1.40211785454639,1.94695314886278,600845964.73756,26761,22452.2986711094,0.0131197308301918,248637356.536157,FALSE,FALSE
"SPM7M0",0.52561482212192,0.47438517787808,0.328523848979477,0.0922335786393352,0.466410512929422,0.0671791622793241,0.00621213102109612,0.000315481124162311,0.00182220331972483,0.0373030817074584,1,0,0,0.256626295872386,0.553336291255816,0,0,0,0,0,0.0852613616139444,0.00575768758541167,0,0.00473611186279192,0.00136303784808661,0.0576986753809344,0,0.0350541293610916,0.000166409219537716,1,0,0,0,0.99996363343189,3.6366568110364e-05,0,0,0,0,0,0.00847512043342013,0.99152487956658,0.00842544209383002,4.96783395901083e-05,0,0.989073504026451,0.00245137554012856,0,0,0.0471045403727153,0.000214537958242945,0.332163645579617,0.160850873922887,0.121052832495456,0.194974658091126,0.138726840012488,0.00491207156746654,3.30547923731837,10.90625,1.24594443868405,2.2645731839693,192466748.080541,15268,12605.8912811462,0.0102941275039561,51151514.7398238,FALSE,FALSE
"SPM7M1",0.3179307667686,0.6820692332314,0.538275686612905,0.0293424757917847,0.328286406687046,0.0605263769925186,0.00968305335826662,0.000778569815844228,0.0115424637083357,0.0215649670332992,0.999937537777711,0,6.24622222894985e-05,0.497059511121445,0.355341282232048,1.09038992673826e-05,0,0,0,0,0.0452706795383179,0.00957214714416094,0,0.00257900130583023,0.01101914483222,0.0574102795783802,6.24622222894985e-05,0.0211976088542912,0.000476979271750143,0.999982864781712,0,1.71352182883015e-05,0,0.948579358160575,0,0.0514206418394246,0,0,0,0,0.425990635152648,0.574009364847352,0,0.415786073243504,0,0.56134491224174,0.0131956706981612,0.0017142143803525,0.00795912943624286,0.0774604376999785,0.00536771748203833,0.208296812946867,0.326641687539626,0.145577536219675,0.211434685551425,0.025221122560389,0,3.49172295812655,11.6156583629893,1.31886896489625,2.23552719198329,1551323825.9615,99838,15538.4104846,0.00488253425684841,269678355.748373,FALSE,FALSE
"SPM7M2",0.319743803090234,0.680256196909766,0.145673045687453,0.0290510675755886,0.643792873040494,0.0232127603918818,0.00432554054352259,0.000161062827046102,0.0284339060093139,0.125349743924701,1,0,0,0.141298754582768,0.673556973251124,4.07113571613553e-05,0,0,0,0,0.00913089128985718,0.00296986343755626,0,0.000762995940809783,0.0279733792778473,0.0189248127295925,0,0.125341618133284,0,1,0,0,0,0.986737119220363,0,0.0132628807796373,0,0,0,0,0.0418095557990588,0.958190444200941,0.000217130337860381,0.0415924254611984,0,0.823883342396269,0.134307101804672,0,0,0.0601406754358787,0.000280313051305131,0.239677163225722,0.211652239117535,0.192235992378202,0.275590719480426,0.0202039009711256,0.000218996339805976,3.90775371880595,10.5121412803532,1.39249268737281,2.16960389010379,791131730.909457,36760,21521.5378375804,0.00980068603523895,134367145.336226,FALSE,FALSE
"SPM7M3",0.293868584515214,0.706131415484786,0.012051841984098,0.00601475574507569,0.950866670335885,0.0150817034576384,0.000358848178907243,1.67582962037819e-05,0.0106293876761528,0.00498003432603874,0.999989704472864,1.0295527136476e-05,0,0.0077216088906689,0.956824370696098,5.76811194965252e-06,0,0,1.0295527136476e-05,0,0.022247788105034,0.000358848178907243,0,5.19873719540073e-05,0.000277861841926473,0.0122241710063038,0,0.000277300270021485,0,0.999973328456761,0,2.66715432392804e-05,0,0.997319573347674,0.00212453347577733,0.000555893176548749,0,0,0,0,0.0326831768657081,0.967316823134292,0,0.0301504804528129,0,0.811108959456431,0.156207863677861,0,0.00253269641289527,0.0488268771971449,0.000423469777021847,0.219997797057632,0.184918192295493,0.1883764792253,0.336173226408508,0.0212839580389003,0,4.46471293572909,11.6843220338983,1.47886888504724,2.24357120136468,558494958.420178,31049,17987.5344912937,0.0112823424554153,87637892.6247288,FALSE,FALSE
"SPM7M4",0.280748457759575,0.719251542240425,0.03235040862308,0.00277572391994936,0.944165983086551,0.0172421368382179,0.000768834284189613,0,0.00213710548653574,0.000559807761476002,1,0,0,0.017336705647264,0.946531328897429,0,0,0,0,0,0.0175780026122671,0.000768834284189613,0,0.000410378109072136,0.00117639583748767,0.0159928651181579,0,0.000205489494133058,0,0.999979388054549,0,2.06119454514209e-05,0,0.995458413823471,8.9430313536451e-06,0.00442022807781684,0,0.000112415067358922,0,0,0.0653325094084166,0.934667490591583,0,0.0642576595399811,0,0.791516353199858,0.143151137391726,0.00107484986843552,0,0.0463374775519437,0.000600247763408437,0.212414623886078,0.219779597572339,0.208411971297279,0.29682545902326,0.0156306229056927,0,3.85432740105235,9.70076726342711,1.40752524741328,2.09714858288982,431855367.239149,24522,17610.9357817123,0.0154034673953896,70463868.6136072,FALSE,FALSE
"SPM7M5",0.415262438015583,0.584737561984417,0.841829494923661,7.33873059551017e-05,0.148959854820007,0.00874350426896106,0,0.000177845239911234,0.000111231572892373,0.000104681868612629,1,0,0,0.841539071372837,0.149009682134481,2.35599914805539e-05,0,0,0,0,0.000352626761118628,0,0,0.000177845239911234,0.000111231572892373,0.00873288815761126,0,5.30947696677034e-05,0,1,0,0,0,1,0,0,0,0,0,0,0.0121495294743628,0.987850470525637,0.000513412802675336,0.0116361166716875,0,0.805703906732178,0.182146563793459,0,0,0.0732275185799546,0,0.308893599281949,0.180971580961566,0.160497623091665,0.24585674854753,0.0300659494830508,0.000486980054284821,3.74298736673914,11.6299212598425,1.33021800506328,2.26863219541208,608349000.645911,27896,21807.7502382389,0.0118459451081131,134807015.221184,FALSE,FALSE
"SPM7M6",0.344373301659429,0.655626698340571,0.982875927490449,0.00285632625490077,0.011447054610116,0.0028206916445337,0,0,0,0,1,0,0,0.981882047815538,0.0143033808650168,0,0,0,0,0,0.00122158725945374,0,0,0,0,0.00259298405999196,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.756288056286374,0.243711943713626,0,0,0.0426787335597244,0,0.294738638251264,0.195486240509647,0.236579305886956,0.221428259160037,0.00908882263237272,0,3.6098593962398,10.1565217391304,1.31731182517416,2.15448216619163,48159503.2046282,1945,24760.6700280865,0.0655199985153482,21223808.4234373,FALSE,TRUE
"SPM7M7",0.210651206818365,0.789348793181635,0.966478695941724,2.71473412317953e-05,0.0100296560429045,0.0127537088599695,0.00771191070820102,3.14326407917855e-05,0,0.00296744846517735,1,0,0,0.966478695941724,0.00998663994755135,7.01634365849692e-05,0,0,0,0,0,0.00771191070820102,0,3.14326407917855e-05,0,0.0127537088599695,0,0.00296744846517735,0,1,0,0,0,1,0,0,0,0,0,0,0.0156010842398552,0.984398915760145,0,0.0156010842398552,0,0.833427072245561,0.150971843514584,0,0,0.00530876982144957,0,0.197120677548084,0.153422327544495,0.230424319961435,0.407130175036381,0.00659373008815532,0,5.17824727807371,11.7430167597765,1.58694272131691,2.29077118604623,148043615.806915,10623,13936.1400552495,0.0244727842840682,27860212.8094838,FALSE,TRUE
"SPM7M8",0.276187452155331,0.723812547844669,0.961926996530918,0.00394006429583589,0.0106119529733343,0.0118683045351702,0.00235462860347605,0.006091592646387,0.00170561147724038,0.00150084893763824,1,0,0,0.956573994959101,0.0144103086943885,6.61307294322722e-05,0,0,0,0,0.00569563070144969,0.00234344866038782,0,0.00616717049173638,0.00171679142032861,0.0115256754055372,0,0.00150084893763824,0,0.999832832690884,0.000167167309115942,0,0,1,0,0,0,0,0,0,0.0143193998564216,0.985680600143578,0.000577713788128858,0.0137416860682928,0,0.832039231185056,0.153641368958523,0,0,0.0278397732055238,0.00021072000028386,0.24030886465831,0.187952519178427,0.20243387034333,0.334127203089219,0.00654886050656427,0.000578189018341896,4.30926085651685,11.5278450363196,1.45493833298803,2.25530268760946,522848912.618414,26484,19742.0673847763,0.0136318435795964,87716312.3644252,FALSE,FALSE
"SPM7M9",0.328132761158203,0.671867238841797,0.727859555141899,0.0834981464185221,0.117452622205089,0.00960337576781027,0.0585500165348544,7.86277124900954e-06,0.0006238849647316,0.00240453619584435,1,0,0,0.725451891288888,0.200412353459645,0.000524089247114893,0,0,0,0,0.00388397247308196,0.0585500165348544,0,2.21886881003034e-05,0.000498076438624353,0.00922733771567606,0,0.00143007415401458,0,1,0,0,0,0.999889937770953,0.000110062229046571,0,0,0,0,0,0.0283668617230027,0.971633138276997,0,0.0283668617230027,0,0.892117032856673,0.0795161054203246,0,0,0.0330419992389284,0,0.281052118254171,0.194288749353963,0.187019711056097,0.29092250517888,0.0136749169179597,0,3.93655094795527,11.5013054830287,1.3831496916186,2.24151298462576,784731808.588067,35897,21860.6515471507,0.00880535375065606,163516289.537638,FALSE,FALSE
"SPM7MB",0.373585122987114,0.626414877012886,0.054879138768209,0.0126594128256458,0.181716104089622,0.744163121022541,0.00143337524174834,0,0.000804474157901251,0.00434437389433249,1,0,0,0.0125224101659044,0.19295840981657,0,0,0,0,0,0.0455874328129663,0.00125057430084698,0,0.00159990803959874,0.000804474157901251,0.740974657958062,0,0.00430213274815017,0,1,0,0,0,1,0,0,0,0,0,0,0.00132882095493787,0.998671179045062,0,0.000702314426600611,0,0.647100678125053,0.35157050092001,0.000626506528337262,0,0.0371102771823291,0,0.319458723856623,0.152351509417162,0.170625834029111,0.302499043788365,0.0179546117264102,0,4.51972896662194,14.7694704049844,1.42227380482872,2.43897888070372,152040992.686871,5086,29894.0213698135,0.0442607977196103,42039753.5660607,FALSE,TRUE
"SPM7MC",0.304511203278463,0.695488796721537,0.536649815575007,0.0552583167635128,0.227479237625857,0.167584712488416,0.00173655706641239,5.06695288046849e-05,0.00187828675181928,0.00936240420017107,1,0,0,0.224509028589502,0.268124823938862,0,0,0,0,0,0.314285082027043,0.00146518378622859,0,0.0149347732594962,0.000785318204739884,0.166614118993839,0,0.00928167120028946,0,1,0,0,0,1,0,0,0,0,0,0,0.00805948573734145,0.991940514262659,0.00299299442238008,0.00501278734095051,0,0.811767874189329,0.18017264007333,3.84994467619935e-05,1.52045272488759e-05,0.0261304383566408,0,0.26357934133969,0.171341335110616,0.198520557164892,0.325501201136619,0.0119329719824755,0.00299415490906702,4.29688688056456,12.5249343832021,1.44081971067111,2.31437166094123,819124544.203856,35728,22926.6833912857,0.00818124360051077,189307211.929725,FALSE,FALSE
"SPM7MX",0.673342118817332,0.326657881182668,0.429414331904786,0.0235848751234156,0.230779076070285,0.238968716544448,0.00514583022604671,6.92969450267571e-05,0.0402600539731522,0.0317778192128395,1,0,0,0.385476617959034,0.251790386564033,0.000233826190228557,0,0,0,0,0.0564951157514841,0.00514583022604671,0,0.00237572336764793,0.039192650738611,0.227478717973257,0,0.0317778192128395,3.33120168172405e-05,1,0,0,0,0.66577478208768,0,0.33422521791232,0,0,0,0,0.998348048434107,0.00165195156589292,0,0.997673578122665,0,0.00165355368623373,0,0.000672868191101527,0,0.0728573273565506,0,0.50071503960254,0.191556170598253,0.105025155228139,0.0319885210005498,0.0978577862139673,0,1.74646562935033,4.78358208955224,0.93053018759983,1.59165502578646,282574324.380452,9491,29772.8716026185,0.0334981776366362,70752265.8750535,FALSE,FALSE
"SPM7W1",0.852341691674158,0.147658308325842,5.41912869119158e-05,0.0609842880278642,0.751100703299685,0.16465684615768,7.6813076102858e-05,0,7.9871524133457e-05,0.023047286627622,1,0,0,4.1374814097334e-05,0.801281154456201,0,0,0,0,0,1.28164728145818e-05,0,0,0.0108806499474512,7.9871524133457e-05,0.16465684615768,0,0.023047286627622,0,1,0,0,0,0.0582144149735872,0,0.941785585026413,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.852341691674158,0.13988912015374,0,0.0077691881721024,0,0,1.28195713029215,7.54545454545455,0.766490730027803,1.70653772962889,235588886.987709,18588,12674.246125872,0.00615224435256048,53369583.6970206,FALSE,FALSE
"SPM8E0",0.444278049619367,0.555721950380633,0.127144509473411,0.658292268062523,0.15411721921811,0.000451023531936106,0,0,0.0465055333526024,0.0134894463614167,1,0,0,0.127144509473411,0.812280947450173,0.000128539830461011,0,0,0,0,0,0,0,0,0.0465055333526024,0.000451023531936106,0,0.0134894463614167,0,1,0,0,0,1,0,0,0,0,0,0,0.169756611532909,0.830243388467091,0,0.169756611532909,0,0.675616413534547,0.154626974932544,0,0,0.0062573576990439,0,0.429102843197213,0.0982622732796935,0.135787192435299,0.321420787863101,0.00916954552564912,0,3.8066030558408,9.81553398058252,1.32696416052226,2.19199749562486,52404470.4317312,4552,11512.4056308724,0.0336273690480388,12788954.8245614,FALSE,TRUE
"SPM8E1",0.10002173053208,0.89997826946792,0.00513448673589969,0.488933427675656,0.0749151088258825,0.00213892560702386,8.52136764566707e-07,0,0.0028605628980119,0.426016636120762,0.999995443116028,4.5568839719435e-06,0,0.00511554863833625,0.562441344519213,1.72167537091327e-05,0,0,4.5568839719435e-06,0,0.000661031767636749,8.52136764566707e-07,0,0,0.00234948810446728,0.00200790673049517,0,0.426016636120762,0.00138541834464431,0.927519017233805,0.0724809827661951,0,0,0.87024076904504,0,0.128949401192512,0,0,0.000809829762448568,0,1.00049601029466,-0.000496010294660131,0,0.836099025627868,0,-0.000496421610101285,0,0.164132568963728,0.000264827018504981,0.0861548051850806,9.50015384413057e-07,0.0157698498369914,0.270063284065259,0.0557617746326118,0.569265064234321,0.00298427203035226,0,8.78988059877659,6.34065934065934,2.04330315723172,1.71482370066112,3864382893.43501,77645,49769.8872230666,0.00575355263452469,1497130189.44156,FALSE,FALSE
"SPM8E2",0.314553990610329,0.685446009389671,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.314553990610329,0.209702660406886,0.475743348982786,0,0,0,2.4547730829421,2.5,1.17344576835848,1.19687293569551,17931.3054214839,4,4482.82635537097,2.4485897843336,17931.3054214839,TRUE,TRUE
